booking_id,flight_id,customer_id,seat_class,ticket_price,booking_channel,payment_method,baggage_fee,refund_amount
4113,1355,793,Business,2500.0,Website,,NA,0.0
4114,45,33,ECONOMY ,-1000.0,Travel Agent,NetBanking,499,0.0
4115,1186,584,economy,2500.0,web site,NetBanking,499,0.0
4116,264,515,economy,8000.0,Travel Agent,NetBanking,NA,0.0
4117,1775,785,economy,6200.0,Website,UPI,799,500.0
4118,962,578,Economy,6200.0,Travel Agent,Card,799,500.0
4119,776,359,Economy,,App,Card,799,0.0
4120,544,282,Economy,,web site,UPI,0,
4121,1748,668,economy,2500.0,App,NetBanking,799,0.0
4122,661,461,Business,6200.0,Website,,499,0.0
4123,320,536,economy,2500.0,Website,UPI,499,
4124,632,653,economy,2500.0,Website,NetBanking,799,500.0
4125,1574,508,economy,8000.0,web site,UPI,NA,0.0
4126,758,29,ECONOMY ,2500.0,Travel Agent,UPI,NA,0.0
4127,789,685,economy,4500.0,web site,,499,500.0
4128,1462,673,economy,4500.0,web site,NetBanking,NA,0.0
4129,7,788,ECONOMY ,-1000.0,Website,NetBanking,NA,0.0
4130,986,526,economy,8000.0,web site,,799,0.0
4131,1435,668,economy,-1000.0,web site,Card,NA,0.0
4132,1661,532,Business,6200.0,Travel Agent,NetBanking,0,0.0
4133,1039,372,ECONOMY ,,App,Card,NA,0.0
4134,1521,620,Economy,2500.0,web site,NetBanking,0,500.0
4135,1236,741,Business,4500.0,web site,NetBanking,NA,
4136,203,370,Business,,App,Card,499,0.0
4137,1327,457,economy,2500.0,App,NetBanking,NA,500.0
4138,785,66,ECONOMY ,,Website,,NA,500.0
4139,1292,52,economy,2500.0,Website,UPI,0,0.0
4140,1022,542,ECONOMY ,6200.0,Travel Agent,,0,0.0
4141,719,124,economy,6200.0,App,UPI,NA,0.0
4142,196,629,Economy,6200.0,App,,NA,0.0
4143,350,748,ECONOMY ,,App,,799,
4144,1587,192,economy,8000.0,web site,NetBanking,499,0.0
4145,158,765,Business,4500.0,Travel Agent,Card,NA,0.0
4146,1760,673,Economy,8000.0,Travel Agent,,499,0.0
4147,636,667,Business,6200.0,Travel Agent,UPI,NA,500.0
4148,647,695,ECONOMY ,4500.0,Travel Agent,Card,799,0.0
4149,1177,734,economy,8000.0,web site,UPI,799,
4150,1749,235,ECONOMY ,-1000.0,Travel Agent,UPI,NA,0.0
4151,657,691,Economy,-1000.0,App,NetBanking,0,0.0
4152,1619,32,economy,2500.0,web site,,499,0.0
4153,977,364,Economy,6200.0,Travel Agent,NetBanking,NA,
4154,159,635,ECONOMY ,8000.0,web site,,0,0.0
4155,1475,341,Economy,,Travel Agent,Card,799,0.0
4156,1575,84,Economy,4500.0,web site,NetBanking,799,
4157,776,712,Business,8000.0,Travel Agent,,NA,500.0
4158,1528,469,economy,,App,,NA,500.0
4159,172,783,Economy,6200.0,Website,,799,0.0
4160,1623,771,economy,4500.0,App,UPI,799,
4161,1559,720,economy,2500.0,Travel Agent,,0,
4162,1716,101,ECONOMY ,6200.0,App,,499,0.0
4163,660,209,Business,4500.0,Website,,0,
4164,306,593,economy,2500.0,web site,UPI,799,0.0
4165,981,115,Economy,8000.0,web site,UPI,NA,0.0
4166,452,444,ECONOMY ,2500.0,Travel Agent,UPI,799,0.0
4167,245,472,ECONOMY ,8000.0,web site,Card,0,500.0
4168,845,454,Economy,-1000.0,web site,UPI,NA,500.0
4169,1262,431,Economy,4500.0,App,Card,0,
4170,1109,530,Business,,web site,,499,500.0
4171,1593,222,ECONOMY ,6200.0,web site,,NA,0.0
4172,916,260,economy,,App,UPI,0,
4173,133,333,Business,8000.0,Travel Agent,NetBanking,0,0.0
4174,1664,200,economy,8000.0,web site,Card,0,0.0
4175,1711,336,ECONOMY ,8000.0,Website,NetBanking,0,0.0
4176,1096,187,Business,8000.0,Travel Agent,UPI,499,
4177,164,431,Business,2500.0,Travel Agent,Card,499,0.0
4178,766,584,ECONOMY ,,App,,0,0.0
4179,242,670,Economy,6200.0,Website,UPI,499,
4180,1654,595,Economy,2500.0,Travel Agent,,0,500.0
4181,886,752,Business,6200.0,Travel Agent,UPI,799,0.0
4182,673,101,economy,-1000.0,Travel Agent,Card,NA,0.0
4183,1773,721,Economy,-1000.0,App,,0,0.0
4184,1278,513,ECONOMY ,,Website,,0,500.0
4185,632,83,ECONOMY ,,web site,,0,0.0
4186,977,778,ECONOMY ,,App,NetBanking,499,0.0
4187,839,481,Economy,-1000.0,Website,NetBanking,799,0.0
4188,574,695,Economy,6200.0,web site,,799,
4189,362,292,Economy,2500.0,App,UPI,499,0.0
4190,749,67,ECONOMY ,2500.0,web site,NetBanking,NA,0.0
4191,1584,156,Business,-1000.0,Travel Agent,,NA,500.0
4192,1322,103,Business,-1000.0,Travel Agent,Card,499,500.0
4193,155,614,Economy,2500.0,Website,Card,NA,0.0
4194,435,269,economy,4500.0,web site,,NA,0.0
4195,1089,336,Business,,App,,499,0.0
4196,1264,675,Business,,Travel Agent,NetBanking,499,500.0
4197,525,552,economy,2500.0,App,UPI,0,0.0
4198,642,664,Business,8000.0,web site,NetBanking,0,500.0
4199,1782,106,economy,-1000.0,Travel Agent,NetBanking,499,0.0
4200,420,482,Business,2500.0,App,,499,0.0
4201,948,328,economy,6200.0,App,Card,499,500.0
4202,481,258,economy,2500.0,App,NetBanking,NA,
4203,668,448,economy,-1000.0,Website,,499,0.0
4204,766,20,Economy,8000.0,Travel Agent,NetBanking,799,0.0
4205,625,531,economy,-1000.0,Travel Agent,UPI,NA,0.0
4206,1064,389,economy,6200.0,Travel Agent,,499,0.0
4207,1777,751,ECONOMY ,2500.0,web site,Card,799,
4208,1483,223,ECONOMY ,2500.0,Website,NetBanking,799,0.0
4209,1693,693,economy,8000.0,App,Card,0,
4210,943,383,Economy,2500.0,Website,NetBanking,499,0.0
4211,1303,461,Economy,4500.0,Travel Agent,UPI,799,
4212,977,346,ECONOMY ,,web site,Card,NA,0.0
4213,485,451,ECONOMY ,2500.0,Website,NetBanking,499,0.0
4214,1106,598,Economy,4500.0,App,Card,NA,500.0
4215,928,705,Business,4500.0,web site,,799,500.0
4216,681,117,economy,,Travel Agent,,499,0.0
4217,314,13,economy,6200.0,web site,NetBanking,799,0.0
4218,1205,580,ECONOMY ,2500.0,App,UPI,NA,0.0
4219,1145,695,ECONOMY ,2500.0,web site,Card,799,500.0
4220,153,38,ECONOMY ,,App,Card,499,0.0
4221,781,150,ECONOMY ,2500.0,Travel Agent,Card,NA,500.0
4222,1436,508,Economy,2500.0,App,,499,0.0
4223,738,386,Business,,web site,Card,799,0.0
4224,1407,596,ECONOMY ,-1000.0,Travel Agent,UPI,499,0.0
4225,654,173,Economy,,web site,UPI,0,0.0
4226,8,472,Economy,6200.0,App,Card,NA,0.0
4227,501,799,ECONOMY ,-1000.0,Website,NetBanking,799,500.0
4228,1602,789,Business,4500.0,web site,Card,0,0.0
4229,356,442,ECONOMY ,8000.0,web site,Card,499,0.0
4230,1465,602,Economy,,Website,NetBanking,499,500.0
4231,1431,247,Economy,-1000.0,web site,,799,
4232,1050,734,Business,4500.0,Website,UPI,0,0.0
4233,1661,539,ECONOMY ,6200.0,web site,Card,0,0.0
4234,215,126,economy,8000.0,Travel Agent,,799,
4235,16,223,Economy,4500.0,App,UPI,499,0.0
4236,1003,541,Economy,8000.0,Website,NetBanking,499,0.0
4237,1780,144,ECONOMY ,6200.0,Website,UPI,799,0.0
4238,50,425,economy,2500.0,Travel Agent,UPI,NA,500.0
4239,267,465,economy,8000.0,Website,UPI,0,500.0
4240,462,100,Economy,2500.0,Website,,499,500.0
4241,132,231,ECONOMY ,,App,Card,499,0.0
4242,154,221,ECONOMY ,2500.0,App,UPI,0,500.0
4243,11,77,Business,8000.0,web site,UPI,499,
4244,74,477,ECONOMY ,4500.0,web site,Card,0,500.0
4245,747,50,Economy,8000.0,App,NetBanking,499,0.0
4246,424,372,Economy,2500.0,web site,Card,NA,0.0
4247,667,70,Economy,6200.0,Travel Agent,,0,
4248,501,37,Business,,Website,NetBanking,0,0.0
4249,454,674,economy,2500.0,web site,,499,0.0
4250,1772,601,economy,6200.0,Website,,799,0.0
4251,1307,207,Business,-1000.0,web site,,799,0.0
4252,485,577,Economy,4500.0,web site,Card,799,
4253,570,206,economy,-1000.0,Website,NetBanking,0,0.0
4254,57,566,Business,2500.0,web site,Card,NA,
4255,739,45,Economy,,Travel Agent,,499,0.0
4256,549,401,Business,2500.0,Website,Card,799,500.0
4257,1777,370,Business,8000.0,Travel Agent,Card,0,0.0
4258,1029,109,Economy,4500.0,App,Card,0,0.0
4259,769,357,Economy,-1000.0,Website,,0,0.0
4260,1745,499,Business,2500.0,web site,NetBanking,0,0.0
4261,799,473,ECONOMY ,,Travel Agent,UPI,799,
4262,193,401,economy,,App,NetBanking,499,
4263,709,436,ECONOMY ,4500.0,Website,Card,0,500.0
4264,1732,570,ECONOMY ,2500.0,Website,Card,NA,500.0
4265,466,292,ECONOMY ,8000.0,Travel Agent,UPI,799,500.0
4266,1609,147,ECONOMY ,2500.0,web site,NetBanking,799,0.0
4267,132,304,Business,-1000.0,Travel Agent,NetBanking,0,0.0
4268,102,149,Economy,8000.0,Travel Agent,NetBanking,NA,0.0
4269,646,435,Business,4500.0,web site,Card,799,0.0
4270,846,645,Economy,2500.0,Website,Card,799,500.0
4271,117,661,Economy,6200.0,web site,NetBanking,NA,0.0
4272,309,203,ECONOMY ,2500.0,web site,NetBanking,0,
4273,122,439,Economy,4500.0,App,NetBanking,499,500.0
4274,662,208,Economy,4500.0,Travel Agent,UPI,NA,
4275,382,192,Economy,-1000.0,Travel Agent,NetBanking,0,
4276,758,273,Economy,2500.0,web site,Card,NA,0.0
4277,719,790,Business,-1000.0,App,UPI,NA,0.0
4278,1257,210,economy,-1000.0,web site,UPI,0,0.0
4279,1642,600,ECONOMY ,,Travel Agent,,0,0.0
4280,1664,63,ECONOMY ,6200.0,web site,NetBanking,NA,
4281,771,266,ECONOMY ,-1000.0,Travel Agent,,499,500.0
4282,98,569,Business,6200.0,Website,UPI,799,0.0
4283,1627,588,economy,6200.0,web site,UPI,499,
4284,246,9,economy,-1000.0,Travel Agent,NetBanking,0,500.0
4285,489,542,economy,6200.0,Travel Agent,Card,0,0.0
4286,381,689,ECONOMY ,6200.0,Website,UPI,0,500.0
4287,381,543,economy,-1000.0,Website,NetBanking,499,0.0
4288,887,501,economy,2500.0,App,UPI,499,500.0
4289,39,108,ECONOMY ,,web site,,NA,0.0
4290,1426,706,Economy,-1000.0,Website,UPI,799,0.0
4291,1730,502,Economy,-1000.0,web site,UPI,799,
4292,601,778,Business,6200.0,Travel Agent,UPI,NA,0.0
4293,634,254,ECONOMY ,8000.0,web site,Card,799,0.0
4294,239,791,Business,,Travel Agent,,NA,
4295,1246,323,ECONOMY ,-1000.0,App,,499,
4296,465,169,ECONOMY ,4500.0,App,NetBanking,499,
4297,1549,44,economy,,Website,UPI,799,
4298,831,784,Business,,Website,NetBanking,0,0.0
4299,632,196,Economy,8000.0,web site,Card,499,
4300,788,712,Economy,,web site,UPI,799,0.0
4301,1195,106,ECONOMY ,2500.0,App,NetBanking,499,0.0
4302,877,768,economy,8000.0,Travel Agent,Card,NA,0.0
4303,1094,47,Economy,4500.0,Website,NetBanking,499,500.0
4304,154,193,Business,,web site,UPI,NA,0.0
4305,848,128,Economy,2500.0,Travel Agent,,NA,0.0
4306,52,456,economy,6200.0,web site,,499,500.0
4307,640,124,Business,6200.0,Travel Agent,,799,
4308,398,66,Economy,8000.0,Travel Agent,Card,NA,
4309,474,485,Economy,2500.0,Travel Agent,Card,499,0.0
4310,256,306,Business,8000.0,Website,,799,
4311,21,532,Economy,,Travel Agent,UPI,0,0.0
4312,577,292,ECONOMY ,,App,Card,NA,0.0
4313,958,211,Business,,web site,UPI,NA,0.0
4314,1565,445,economy,2500.0,Travel Agent,Card,0,0.0
4315,390,463,economy,4500.0,App,UPI,799,500.0
4316,14,666,economy,2500.0,App,NetBanking,0,0.0
4317,823,294,ECONOMY ,8000.0,Travel Agent,Card,NA,0.0
4318,1149,708,ECONOMY ,-1000.0,Website,Card,499,
4319,1330,135,economy,,web site,UPI,0,500.0
4320,708,213,economy,6200.0,App,UPI,499,0.0
4321,410,408,ECONOMY ,2500.0,web site,UPI,499,0.0
4322,1032,319,Economy,,web site,,NA,0.0
4323,317,524,ECONOMY ,6200.0,Website,,499,
4324,1416,703,Business,-1000.0,Website,UPI,799,0.0
4325,509,602,Economy,8000.0,web site,UPI,499,0.0
4326,910,625,economy,-1000.0,Travel Agent,Card,0,0.0
4327,1624,189,ECONOMY ,,Website,NetBanking,NA,500.0
4328,512,608,Business,4500.0,web site,Card,499,0.0
4329,88,450,economy,,Travel Agent,,0,0.0
4330,698,443,economy,4500.0,Website,,NA,0.0
4331,133,696,Business,8000.0,web site,UPI,0,500.0
4332,1442,80,economy,-1000.0,Website,NetBanking,799,
4333,216,163,Economy,-1000.0,App,,499,500.0
4334,1124,458,Business,-1000.0,Travel Agent,,499,0.0
4335,1672,460,ECONOMY ,,Website,,499,0.0
4336,1634,463,ECONOMY ,8000.0,Website,,499,500.0
4337,1312,68,economy,8000.0,Website,,799,
4338,598,77,ECONOMY ,-1000.0,Travel Agent,Card,NA,
4339,1451,250,economy,8000.0,Travel Agent,,0,500.0
4340,725,227,Business,8000.0,web site,,NA,500.0
4341,1153,142,Business,6200.0,App,,0,0.0
4342,901,299,Business,-1000.0,App,Card,NA,0.0
4343,578,134,Business,6200.0,Travel Agent,UPI,499,500.0
4344,1706,400,ECONOMY ,,Website,Card,0,
4345,1664,530,economy,-1000.0,Travel Agent,UPI,NA,0.0
4346,1482,4,economy,8000.0,web site,Card,499,500.0
4347,6,229,Economy,6200.0,App,,799,0.0
4348,1281,161,ECONOMY ,-1000.0,Website,,799,500.0
4349,1759,124,Economy,-1000.0,web site,UPI,NA,0.0
4350,1775,508,economy,-1000.0,App,UPI,499,0.0
4351,1275,312,Economy,4500.0,web site,NetBanking,799,0.0
4352,736,44,Economy,8000.0,Travel Agent,,799,500.0
4353,655,487,Business,-1000.0,web site,Card,499,0.0
4354,23,702,ECONOMY ,,Website,NetBanking,NA,0.0
4355,1785,346,Business,8000.0,App,NetBanking,0,0.0
4356,1172,415,Economy,2500.0,web site,,0,
4357,1800,691,Economy,,Travel Agent,Card,0,
4358,776,416,Economy,,App,NetBanking,799,500.0
4359,772,616,ECONOMY ,,Website,UPI,799,0.0
4360,472,778,ECONOMY ,-1000.0,web site,NetBanking,NA,500.0
4361,1735,371,Business,8000.0,Website,,499,500.0
4362,1587,185,ECONOMY ,2500.0,Travel Agent,Card,499,0.0
4363,1665,645,Business,-1000.0,web site,,NA,0.0
4364,1120,722,Economy,-1000.0,web site,NetBanking,0,500.0
4365,222,297,Economy,4500.0,web site,Card,799,
4366,533,342,Economy,4500.0,web site,UPI,499,
4367,1255,58,economy,4500.0,App,UPI,799,500.0
4368,442,72,economy,2500.0,App,NetBanking,799,500.0
4369,1703,451,Economy,2500.0,web site,Card,799,
4370,794,774,ECONOMY ,4500.0,App,UPI,NA,0.0
4371,859,357,ECONOMY ,-1000.0,App,,0,500.0
4372,224,54,Business,2500.0,App,,NA,
4373,990,389,ECONOMY ,-1000.0,Travel Agent,Card,499,0.0
4374,556,616,ECONOMY ,8000.0,App,,0,
4375,966,322,Business,8000.0,Website,Card,0,500.0
4376,686,271,Economy,4500.0,Travel Agent,NetBanking,499,0.0
4377,773,603,ECONOMY ,8000.0,Travel Agent,UPI,499,
4378,793,499,Business,-1000.0,web site,,0,
4379,1062,435,economy,-1000.0,Website,NetBanking,0,0.0
4380,663,599,Economy,,Travel Agent,UPI,799,500.0
4381,534,478,Business,4500.0,web site,UPI,NA,0.0
4382,742,308,Business,6200.0,App,,NA,0.0
4383,125,617,Business,6200.0,web site,Card,NA,500.0
4384,113,468,Business,2500.0,App,UPI,799,
4385,1634,8,economy,8000.0,App,UPI,499,500.0
4386,848,536,Economy,,Website,NetBanking,NA,
4387,941,1,ECONOMY ,6200.0,Website,UPI,499,0.0
4388,1717,616,economy,6200.0,web site,,NA,500.0
4389,1584,693,ECONOMY ,4500.0,Website,,NA,0.0
4390,1063,413,economy,8000.0,web site,,NA,0.0
4391,827,239,economy,-1000.0,web site,Card,0,0.0
4392,22,203,economy,,web site,Card,799,
4393,621,28,Business,8000.0,web site,NetBanking,799,
4394,927,32,Business,4500.0,web site,NetBanking,799,0.0
4395,1674,263,Business,6200.0,Website,Card,0,
4396,779,175,Economy,-1000.0,Website,UPI,499,0.0
4397,522,520,economy,-1000.0,Website,UPI,499,0.0
4398,728,253,ECONOMY ,6200.0,Website,NetBanking,799,
4399,1075,437,ECONOMY ,-1000.0,Website,UPI,0,0.0
4400,1796,224,economy,2500.0,Travel Agent,Card,799,0.0
4401,558,126,Business,,web site,NetBanking,799,0.0
4402,947,434,ECONOMY ,2500.0,App,,NA,0.0
4403,1648,248,economy,4500.0,Travel Agent,,799,0.0
4404,41,96,Business,6200.0,Travel Agent,,NA,
4405,172,425,economy,-1000.0,Travel Agent,UPI,NA,500.0
4406,134,15,economy,2500.0,Travel Agent,UPI,NA,0.0
4407,1369,185,ECONOMY ,6200.0,App,Card,799,
4408,757,718,Business,6200.0,web site,UPI,499,0.0
4409,452,780,Business,,web site,,499,
4410,534,310,Economy,2500.0,App,UPI,799,0.0
4411,1695,342,economy,6200.0,Travel Agent,Card,799,
4412,257,546,ECONOMY ,,Website,,0,0.0
4413,1602,519,Business,,web site,NetBanking,0,0.0
4414,1514,784,Business,2500.0,web site,NetBanking,0,500.0
4415,38,384,economy,,Travel Agent,UPI,799,500.0
4416,1575,276,ECONOMY ,,Travel Agent,UPI,499,0.0
4417,823,632,Economy,,web site,UPI,0,500.0
4418,1580,607,ECONOMY ,4500.0,web site,Card,799,0.0
4419,1620,2,economy,2500.0,Travel Agent,NetBanking,NA,500.0
4420,467,783,Business,6200.0,App,UPI,799,500.0
4421,1378,18,Economy,-1000.0,App,Card,0,500.0
4422,98,484,ECONOMY ,4500.0,Website,NetBanking,499,0.0
4423,1740,39,economy,6200.0,App,Card,499,
4424,292,26,Business,,Travel Agent,NetBanking,799,
4425,1678,152,Business,-1000.0,web site,NetBanking,NA,500.0
4426,1502,454,economy,4500.0,App,NetBanking,499,0.0
4427,61,593,Business,2500.0,Travel Agent,,NA,0.0
4428,1609,543,Economy,,Travel Agent,,499,0.0
4429,1237,457,economy,2500.0,Website,,799,500.0
4430,828,775,Economy,8000.0,Travel Agent,NetBanking,NA,0.0
4431,1371,328,ECONOMY ,,web site,UPI,499,0.0
4432,917,102,ECONOMY ,6200.0,web site,NetBanking,0,0.0
4433,1361,136,Economy,8000.0,Travel Agent,Card,0,500.0
4434,820,600,Economy,8000.0,Travel Agent,Card,0,
4435,1692,266,Business,8000.0,web site,Card,499,0.0
4436,306,306,Business,6200.0,Website,,499,0.0
4437,1176,496,Economy,-1000.0,Website,UPI,0,0.0
4438,119,776,economy,8000.0,web site,Card,0,
4439,1267,646,Business,4500.0,web site,UPI,NA,
4440,1357,431,Business,8000.0,Website,UPI,NA,0.0
4441,710,188,ECONOMY ,6200.0,web site,NetBanking,499,0.0
4442,1114,254,Economy,,App,UPI,0,0.0
4443,1509,396,Economy,,App,Card,0,500.0
4444,325,583,Economy,2500.0,web site,NetBanking,0,
4445,1795,387,Business,4500.0,Website,,0,500.0
4446,304,570,economy,2500.0,web site,,499,0.0
4447,268,308,ECONOMY ,,Travel Agent,NetBanking,NA,0.0
4448,79,390,Economy,8000.0,Website,,NA,0.0
4449,1007,465,economy,2500.0,Travel Agent,UPI,0,0.0
4450,123,471,economy,-1000.0,Website,NetBanking,NA,0.0
4451,1488,108,Economy,8000.0,Website,NetBanking,NA,500.0
4452,953,654,ECONOMY ,,Travel Agent,NetBanking,NA,500.0
4453,922,607,Economy,4500.0,App,,NA,500.0
4454,1297,604,Business,8000.0,Website,UPI,499,
4455,1084,290,ECONOMY ,6200.0,App,Card,0,0.0
4456,592,324,economy,4500.0,Travel Agent,Card,0,500.0
4457,1254,558,economy,2500.0,web site,UPI,0,0.0
4458,316,403,ECONOMY ,6200.0,Travel Agent,NetBanking,NA,500.0
4459,415,726,ECONOMY ,6200.0,Website,,499,0.0
4460,700,83,Economy,8000.0,App,Card,0,0.0
4461,1726,358,economy,2500.0,web site,Card,NA,0.0
4462,1404,255,Economy,-1000.0,Website,NetBanking,0,
4463,1423,81,Economy,4500.0,Travel Agent,UPI,799,500.0
4464,1438,238,Economy,8000.0,Travel Agent,,NA,0.0
4465,190,103,economy,8000.0,Website,,0,0.0
4466,1157,544,Economy,,web site,,NA,0.0
4467,753,132,Economy,6200.0,App,,NA,0.0
4468,1696,670,ECONOMY ,2500.0,Website,UPI,NA,0.0
4469,809,547,ECONOMY ,-1000.0,web site,NetBanking,NA,500.0
4470,207,298,ECONOMY ,4500.0,Travel Agent,NetBanking,NA,500.0
4471,393,652,ECONOMY ,6200.0,App,NetBanking,499,500.0
4472,941,455,ECONOMY ,-1000.0,web site,,499,500.0
4473,182,398,ECONOMY ,2500.0,App,Card,499,
4474,1515,31,Economy,6200.0,Website,NetBanking,0,
4475,1631,662,Economy,6200.0,Website,,499,0.0
4476,458,60,Business,8000.0,web site,Card,799,
4477,155,719,Economy,6200.0,Travel Agent,Card,499,500.0
4478,188,403,economy,,Website,,499,0.0
4479,658,737,ECONOMY ,8000.0,Website,Card,0,0.0
4480,720,86,economy,6200.0,App,NetBanking,499,
4481,512,330,ECONOMY ,-1000.0,Website,,NA,0.0
4482,583,499,economy,6200.0,Travel Agent,UPI,NA,
4483,794,148,Economy,-1000.0,web site,NetBanking,499,0.0
4484,1265,417,Business,8000.0,Travel Agent,Card,499,0.0
4485,801,541,economy,,Travel Agent,,0,0.0
4486,1196,344,Economy,8000.0,App,UPI,799,500.0
4487,543,539,economy,8000.0,App,,NA,0.0
4488,458,105,economy,6200.0,Website,Card,NA,
4489,825,229,Business,2500.0,Travel Agent,UPI,NA,500.0
4490,536,479,ECONOMY ,6200.0,App,Card,799,
4491,1731,626,ECONOMY ,-1000.0,Travel Agent,UPI,NA,0.0
4492,137,489,Business,2500.0,web site,UPI,499,500.0
4493,1409,673,economy,,Travel Agent,NetBanking,799,
4494,60,729,Business,2500.0,Website,NetBanking,NA,500.0
4495,1399,341,Economy,8000.0,web site,,799,
4496,1061,306,Economy,4500.0,App,UPI,499,
4497,893,48,ECONOMY ,-1000.0,App,Card,799,500.0
4498,1108,181,economy,6200.0,Travel Agent,Card,799,0.0
4499,793,16,economy,6200.0,App,NetBanking,0,
4500,869,717,Business,6200.0,web site,UPI,799,0.0
4501,212,661,Economy,2500.0,Website,NetBanking,NA,0.0
4502,1164,657,Economy,,App,Card,799,500.0
4503,577,574,Economy,,Website,Card,NA,
4504,151,139,ECONOMY ,8000.0,Website,NetBanking,NA,500.0
4505,399,617,Economy,-1000.0,Website,,799,500.0
4506,999,584,Business,2500.0,Website,Card,0,0.0
4507,342,580,Economy,8000.0,Travel Agent,UPI,NA,500.0
4508,1139,767,Business,2500.0,App,Card,NA,
4509,516,330,economy,8000.0,Travel Agent,,499,0.0
4510,346,244,ECONOMY ,6200.0,web site,Card,NA,0.0
4511,28,568,Economy,6200.0,Website,UPI,0,0.0
4512,1432,254,Economy,2500.0,Travel Agent,Card,NA,0.0
4513,1119,407,ECONOMY ,,App,Card,0,0.0
4514,21,466,Economy,2500.0,Website,,499,0.0
4515,420,725,ECONOMY ,8000.0,web site,Card,0,500.0
4516,552,71,Business,,Website,UPI,NA,0.0
4517,1718,798,economy,8000.0,App,Card,799,0.0
4518,1357,573,ECONOMY ,4500.0,Travel Agent,Card,799,0.0
4519,1441,400,economy,-1000.0,web site,NetBanking,799,500.0
4520,1248,91,Economy,-1000.0,App,Card,499,500.0
4521,744,538,Business,8000.0,App,Card,799,
4522,1342,221,Economy,8000.0,Website,UPI,799,500.0
4523,1137,500,Business,4500.0,Website,Card,NA,0.0
4524,557,737,Economy,,Travel Agent,UPI,NA,
4525,1160,336,economy,,Website,Card,NA,0.0
4526,563,337,Business,-1000.0,Website,UPI,0,
4527,1283,166,Business,6200.0,Travel Agent,,799,500.0
4528,88,46,economy,8000.0,App,,799,0.0
4529,1011,673,economy,2500.0,Website,UPI,799,
4530,1643,22,Economy,-1000.0,web site,NetBanking,499,500.0
4531,915,330,economy,,App,NetBanking,799,500.0
4532,1789,652,ECONOMY ,-1000.0,Website,NetBanking,NA,0.0
4533,3,107,Business,,Website,Card,499,
4534,1756,157,Business,,App,NetBanking,799,
4535,1390,39,Economy,4500.0,Travel Agent,UPI,0,
4536,1333,460,economy,6200.0,Travel Agent,,0,500.0
4537,1657,485,ECONOMY ,4500.0,Travel Agent,,NA,500.0
4538,939,396,economy,2500.0,App,NetBanking,NA,0.0
4539,1371,550,Economy,-1000.0,Website,UPI,0,
4540,512,274,ECONOMY ,6200.0,Website,UPI,799,0.0
4541,94,695,economy,4500.0,App,UPI,799,
4542,1794,353,ECONOMY ,4500.0,App,,499,
4543,775,353,ECONOMY ,6200.0,Travel Agent,NetBanking,499,500.0
4544,1043,424,Business,8000.0,Travel Agent,UPI,NA,
4545,548,513,ECONOMY ,-1000.0,App,,799,
4546,229,230,Economy,2500.0,Website,Card,799,500.0
4547,535,415,Business,6200.0,App,Card,799,
4548,1274,522,Business,4500.0,Travel Agent,NetBanking,799,
4549,13,294,Economy,,Travel Agent,NetBanking,0,500.0
4550,1365,764,ECONOMY ,4500.0,App,,0,
4551,1236,343,Economy,2500.0,Website,,0,0.0
4552,1096,661,ECONOMY ,6200.0,Travel Agent,NetBanking,799,0.0
4553,365,589,Economy,,App,Card,499,500.0
4554,157,631,ECONOMY ,8000.0,Website,UPI,0,0.0
4555,1462,711,ECONOMY ,8000.0,web site,NetBanking,499,
4556,106,271,Economy,-1000.0,Travel Agent,Card,NA,0.0
4557,529,229,ECONOMY ,-1000.0,Travel Agent,,799,0.0
4558,1303,314,ECONOMY ,8000.0,App,,0,
4559,1295,756,Economy,,web site,,NA,500.0
4560,1490,324,Economy,-1000.0,Travel Agent,Card,0,
4561,1300,326,economy,,Website,,0,0.0
4562,1761,329,economy,,Website,Card,NA,0.0
4563,759,327,ECONOMY ,6200.0,Website,Card,799,500.0
4564,1273,377,ECONOMY ,8000.0,Travel Agent,NetBanking,0,0.0
4565,852,529,Economy,4500.0,Website,,499,
4566,1776,215,Economy,-1000.0,App,NetBanking,799,0.0
4567,351,755,economy,,Travel Agent,NetBanking,499,0.0
4568,362,379,Economy,,App,NetBanking,799,500.0
4569,1714,512,Economy,2500.0,web site,Card,NA,500.0
4570,1580,213,Business,2500.0,Travel Agent,Card,NA,0.0
4571,275,508,Economy,4500.0,App,UPI,NA,500.0
4572,1299,35,economy,-1000.0,Website,UPI,NA,0.0
4573,1600,647,ECONOMY ,8000.0,App,NetBanking,799,0.0
4574,426,287,ECONOMY ,2500.0,App,,499,0.0
4575,1484,376,ECONOMY ,6200.0,Website,,499,
4576,78,176,Business,4500.0,Website,NetBanking,0,500.0
4577,1389,656,economy,6200.0,Website,,499,0.0
4578,1370,391,Business,2500.0,Travel Agent,NetBanking,799,0.0
4579,796,53,economy,,App,NetBanking,799,
4580,315,173,Business,2500.0,Travel Agent,NetBanking,499,0.0
4581,1565,416,Economy,2500.0,App,UPI,0,500.0
4582,749,672,economy,8000.0,Travel Agent,Card,499,500.0
4583,106,519,ECONOMY ,2500.0,Travel Agent,,499,0.0
4584,685,375,Business,8000.0,App,NetBanking,0,0.0
4585,1140,267,economy,-1000.0,web site,NetBanking,NA,0.0
4586,90,354,Business,8000.0,App,Card,0,
4587,1278,753,economy,8000.0,web site,UPI,799,0.0
